date,state,number
2011/01/01 00:00:00,Rio de Janeiro,31
2012/01/01 00:00:00,Rio de Janeiro,50
2013/01/01 00:00:00,Rio de Janeiro,44
2014/01/01 00:00:00,Rio de Janeiro,58
2015/01/01 00:00:00,Rio de Janeiro,108
2016/01/01 00:00:00,Rio de Janeiro,30
2017/01/01 00:00:00,Rio de Janeiro,34
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,12
2000/01/01 00:00:00,Rio de Janeiro,1
2001/01/01 00:00:00,Rio de Janeiro,3
2002/01/01 00:00:00,Rio de Janeiro,6
2003/01/01 00:00:00,Rio de Janeiro,30
2004/01/01 00:00:00,Rio de Janeiro,98
2005/01/01 00:00:00,Rio de Janeiro,14
2006/01/01 00:00:00,Rio de Janeiro,59
2007/01/01 00:00:00,Rio de Janeiro,4
2008/01/01 00:00:00,Rio de Janeiro,110
2009/01/01 00:00:00,Rio de Janeiro,145
2010/01/01 00:00:00,Rio de Janeiro,72
2011/01/01 00:00:00,Rio de Janeiro,41
2012/01/01 00:00:00,Rio de Janeiro,41
2013/01/01 00:00:00,Rio de Janeiro,47
2014/01/01 00:00:00,Rio de Janeiro,60
2015/01/01 00:00:00,Rio de Janeiro,175
2016/01/01 00:00:00,Rio de Janeiro,32
2017/01/01 00:00:00,Rio de Janeiro,51
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,13
2000/01/01 00:00:00,Rio de Janeiro,4
2001/01/01 00:00:00,Rio de Janeiro,4
2002/01/01 00:00:00,Rio de Janeiro,7
2003/01/01 00:00:00,Rio de Janeiro,18
2004/01/01 00:00:00,Rio de Janeiro,4
2005/01/01 00:00:00,Rio de Janeiro,24
2006/01/01 00:00:00,Rio de Janeiro,24
2007/01/01 00:00:00,Rio de Janeiro,3
2008/01/01 00:00:00,Rio de Janeiro,20
2009/01/01 00:00:00,Rio de Janeiro,177
2010/01/01 00:00:00,Rio de Janeiro,9
2011/01/01 00:00:00,Rio de Janeiro,20
2012/01/01 00:00:00,Rio de Janeiro,112
2013/01/01 00:00:00,Rio de Janeiro,14
2014/01/01 00:00:00,Rio de Janeiro,63
2015/01/01 00:00:00,Rio de Janeiro,169
2016/01/01 00:00:00,Rio de Janeiro,37
2017/01/01 00:00:00,Rio de Janeiro,43
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,9
2000/01/01 00:00:00,Rio de Janeiro,0
2001/01/01 00:00:00,Rio de Janeiro,1
2002/01/01 00:00:00,Rio de Janeiro,4
2003/01/01 00:00:00,Rio de Janeiro,14
2004/01/01 00:00:00,Rio de Janeiro,52
2005/01/01 00:00:00,Rio de Janeiro,50
2006/01/01 00:00:00,Rio de Janeiro,7
2007/01/01 00:00:00,Rio de Janeiro,10
2008/01/01 00:00:00,Rio de Janeiro,16
2009/01/01 00:00:00,Rio de Janeiro,30
2010/01/01 00:00:00,Rio de Janeiro,4
2011/01/01 00:00:00,Rio de Janeiro,12
2012/01/01 00:00:00,Rio de Janeiro,86
2013/01/01 00:00:00,Rio de Janeiro,10
2014/01/01 00:00:00,Rio de Janeiro,62
2015/01/01 00:00:00,Rio de Janeiro,68
2016/01/01 00:00:00,Rio de Janeiro,261
2017/01/01 00:00:00,Rio de Janeiro,103
1998/01/01 00:00:00,Rio de Janeiro,0
1999/01/01 00:00:00,Rio de Janeiro,10
2000/01/01 00:00:00,Rio de Janeiro,6
2001/01/01 00:00:00,Rio de Janeiro,6
2002/01/01 00:00:00,Rio de Janeiro,93
2003/01/01 00:00:00,Rio de Janeiro,55
2004/01/01 00:00:00,Rio de Janeiro,156
2005/01/01 00:00:00,Rio de Janeiro,47
2006/01/01 00:00:00,Rio de Janeiro,45
2007/01/01 00:00:00,Rio de Janeiro,7
2008/01/01 00:00:00,Rio de Janeiro,25
2009/01/01 00:00:00,Rio de Janeiro,47
2010/01/01 00:00:00,Rio de Janeiro,34
2011/01/01 00:00:00,Rio de Janeiro,45
2012/01/01 00:00:00,Rio de Janeiro,134
2013/01/01 00:00:00,Rio de Janeiro,42
2014/01/01 00:00:00,Rio de Janeiro,209
2015/01/01 00:00:00,Rio de Janeiro,60
2016/01/01 00:00:00,Rio de Janeiro,865
2017/01/01 00:00:00,Rio de Janeiro,885
1998/01/01 00:00:00,Rio de Janeiro,9
1999/01/01 00:00:00,Rio de Janeiro,24
2000/01/01 00:00:00,Rio de Janeiro,18
2001/01/01 00:00:00,Rio de Janeiro,36
2002/01/01 00:00:00,Rio de Janeiro,824
2003/01/01 00:00:00,Rio de Janeiro,1.419
2004/01/01 00:00:00,Rio de Janeiro,403
2005/01/01 00:00:00,Rio de Janeiro,120
2006/01/01 00:00:00,Rio de Janeiro,642
2007/01/01 00:00:00,Rio de Janeiro,258
2008/01/01 00:00:00,Rio de Janeiro,56
2009/01/01 00:00:00,Rio de Janeiro,1.057
2010/01/01 00:00:00,Rio de Janeiro,267
2011/01/01 00:00:00,Rio de Janeiro,116
2012/01/01 00:00:00,Rio de Janeiro,410
2013/01/01 00:00:00,Rio de Janeiro,156
2014/01/01 00:00:00,Rio de Janeiro,1.168
2015/01/01 00:00:00,Rio de Janeiro,414
2016/01/01 00:00:00,Rio de Janeiro,1.111
2017/01/01 00:00:00,Rio de Janeiro,819
1998/01/01 00:00:00,Rio de Janeiro,60
1999/01/01 00:00:00,Rio de Janeiro,19
2000/01/01 00:00:00,Rio de Janeiro,27
2001/01/01 00:00:00,Rio de Janeiro,2
2002/01/01 00:00:00,Rio de Janeiro,226
2003/01/01 00:00:00,Rio de Janeiro,828
2004/01/01 00:00:00,Rio de Janeiro,431
2005/01/01 00:00:00,Rio de Janeiro,189
2006/01/01 00:00:00,Rio de Janeiro,444
2007/01/01 00:00:00,Rio de Janeiro,573
2008/01/01 00:00:00,Rio de Janeiro,97
2009/01/01 00:00:00,Rio de Janeiro,39
2010/01/01 00:00:00,Rio de Janeiro,250
2011/01/01 00:00:00,Rio de Janeiro,449
2012/01/01 00:00:00,Rio de Janeiro,113
2013/01/01 00:00:00,Rio de Janeiro,290
2014/01/01 00:00:00,Rio de Janeiro,224
2015/01/01 00:00:00,Rio de Janeiro,222
2016/01/01 00:00:00,Rio de Janeiro,628
2017/01/01 00:00:00,Rio de Janeiro,343
1998/01/01 00:00:00,Rio de Janeiro,169
1999/01/01 00:00:00,Rio de Janeiro,56
2000/01/01 00:00:00,Rio de Janeiro,10
2001/01/01 00:00:00,Rio de Janeiro,13
2002/01/01 00:00:00,Rio de Janeiro,10
2003/01/01 00:00:00,Rio de Janeiro,360
2004/01/01 00:00:00,Rio de Janeiro,680
2005/01/01 00:00:00,Rio de Janeiro,83
2006/01/01 00:00:00,Rio de Janeiro,160
2007/01/01 00:00:00,Rio de Janeiro,21
2008/01/01 00:00:00,Rio de Janeiro,135
2009/01/01 00:00:00,Rio de Janeiro,148
2010/01/01 00:00:00,Rio de Janeiro,95
2011/01/01 00:00:00,Rio de Janeiro,74
2012/01/01 00:00:00,Rio de Janeiro,91
2013/01/01 00:00:00,Rio de Janeiro,104
2014/01/01 00:00:00,Rio de Janeiro,110
2015/01/01 00:00:00,Rio de Janeiro,70
2016/01/01 00:00:00,Rio de Janeiro,93
2017/01/01 00:00:00,Rio de Janeiro,101
1998/01/01 00:00:00,Rio de Janeiro,28
1999/01/01 00:00:00,Rio de Janeiro,103
2000/01/01 00:00:00,Rio de Janeiro,18
2001/01/01 00:00:00,Rio de Janeiro,49
2002/01/01 00:00:00,Rio de Janeiro,117
2003/01/01 00:00:00,Rio de Janeiro,121
2004/01/01 00:00:00,Rio de Janeiro,161
2005/01/01 00:00:00,Rio de Janeiro,227
2006/01/01 00:00:00,Rio de Janeiro,27
2007/01/01 00:00:00,Rio de Janeiro,13
2008/01/01 00:00:00,Rio de Janeiro,14
2009/01/01 00:00:00,Rio de Janeiro,4
2010/01/01 00:00:00,Rio de Janeiro,90
2011/01/01 00:00:00,Rio de Janeiro,117
2012/01/01 00:00:00,Rio de Janeiro,74
2013/01/01 00:00:00,Rio de Janeiro,110
2014/01/01 00:00:00,Rio de Janeiro,68
2015/01/01 00:00:00,Rio de Janeiro,30
2016/01/01 00:00:00,Rio de Janeiro,105
2017/01/01 00:00:00,Rio de Janeiro,137
1998/01/01 00:00:00,Rio de Janeiro,605
1999/01/01 00:00:00,Rio de Janeiro,1.11
2000/01/01 00:00:00,Rio de Janeiro,80
2001/01/01 00:00:00,Rio de Janeiro,80
2002/01/01 00:00:00,Rio de Janeiro,45
2003/01/01 00:00:00,Rio de Janeiro,98
2004/01/01 00:00:00,Rio de Janeiro,99
2005/01/01 00:00:00,Rio de Janeiro,35
2006/01/01 00:00:00,Rio de Janeiro,15
2007/01/01 00:00:00,Rio de Janeiro,25
2008/01/01 00:00:00,Rio de Janeiro,32
2009/01/01 00:00:00,Rio de Janeiro,15
2010/01/01 00:00:00,Rio de Janeiro,103
2011/01/01 00:00:00,Rio de Janeiro,69
2012/01/01 00:00:00,Rio de Janeiro,38
2013/01/01 00:00:00,Rio de Janeiro,62
2014/01/01 00:00:00,Rio de Janeiro,31
2015/01/01 00:00:00,Rio de Janeiro,42
2016/01/01 00:00:00,Rio de Janeiro,79
1998/01/01 00:00:00,Rondônia,0
1999/01/01 00:00:00,Rondônia,1
2000/01/01 00:00:00,Rondônia,0
2001/01/01 00:00:00,Rondônia,0
2002/01/01 00:00:00,Rondônia,6
2003/01/01 00:00:00,Rondônia,62
2004/01/01 00:00:00,Rondônia,30
2005/01/01 00:00:00,Rondônia,99
2006/01/01 00:00:00,Rondônia,16
2007/01/01 00:00:00,Rondônia,33
2008/01/01 00:00:00,Rondônia,4
2009/01/01 00:00:00,Rondônia,17
2010/01/01 00:00:00,Rondônia,18
2011/01/01 00:00:00,Rondônia,1
2012/01/01 00:00:00,Rondônia,2
2013/01/01 00:00:00,Rondônia,7
2014/01/01 00:00:00,Rondônia,12
2015/01/01 00:00:00,Rondônia,30
2016/01/01 00:00:00,Rondônia,93
2017/01/01 00:00:00,Rondônia,44
1998/01/01 00:00:00,Rondônia,0
1999/01/01 00:00:00,Rondônia,1
2000/01/01 00:00:00,Rondônia,6
2001/01/01 00:00:00,Rondônia,2
2002/01/01 00:00:00,Rondônia,8
2003/01/01 00:00:00,Rondônia,10
2004/01/01 00:00:00,Rondônia,12
2005/01/01 00:00:00,Rondônia,42
2006/01/01 00:00:00,Rondônia,17
2007/01/01 00:00:00,Rondônia,8
2008/01/01 00:00:00,Rondônia,7
2009/01/01 00:00:00,Rondônia,1
2010/01/01 00:00:00,Rondônia,9
2011/01/01 00:00:00,Rondônia,2
2012/01/01 00:00:00,Rondônia,9
2013/01/01 00:00:00,Rondônia,8
2014/01/01 00:00:00,Rondônia,5
2015/01/01 00:00:00,Rondônia,22
2016/01/01 00:00:00,Rondônia,88
2017/01/01 00:00:00,Rondônia,10
1998/01/01 00:00:00,Rondônia,0
1999/01/01 00:00:00,Rondônia,8
2000/01/01 00:00:00,Rondônia,9
2001/01/01 00:00:00,Rondônia,0
2002/01/01 00:00:00,Rondônia,1
2003/01/01 00:00:00,Rondônia,13
2004/01/01 00:00:00,Rondônia,20
2005/01/01 00:00:00,Rondônia,17
2006/01/01 00:00:00,Rondônia,15
2007/01/01 00:00:00,Rondônia,20
2008/01/01 00:00:00,Rondônia,2
2009/01/01 00:00:00,Rondônia,12
2010/01/01 00:00:00,Rondônia,11
2011/01/01 00:00:00,Rondônia,6
2012/01/01 00:00:00,Rondônia,6
2013/01/01 00:00:00,Rondônia,23
2014/01/01 00:00:00,Rondônia,13
2015/01/01 00:00:00,Rondônia,15
2016/01/01 00:00:00,Rondônia,25
2017/01/01 00:00:00,Rondônia,21
1998/01/01 00:00:00,Rondônia,0
1999/01/01 00:00:00,Rondônia,3
2000/01/01 00:00:00,Rondônia,0
2001/01/01 00:00:00,Rondônia,0
2002/01/01 00:00:00,Rondônia,3
2003/01/01 00:00:00,Rondônia,10
2004/01/01 00:00:00,Rondônia,14
2005/01/01 00:00:00,Rondônia,7
2006/01/01 00:00:00,Rondônia,0
2007/01/01 00:00:00,Rondônia,0
2008/01/01 00:00:00,Rondônia,8
2009/01/01 00:00:00,Rondônia,3
2010/01/01 00:00:00,Rondônia,19
2011/01/01 00:00:00,Rondônia,8
2012/01/01 00:00:00,Rondônia,12
2013/01/01 00:00:00,Rondônia,9
2014/01/01 00:00:00,Rondônia,15
2015/01/01 00:00:00,Rondônia,15
2016/01/01 00:00:00,Rondônia,59
2017/01/01 00:00:00,Rondônia,19
1998/01/01 00:00:00,Rondônia,0
1999/01/01 00:00:00,Rondônia,3
2000/01/01 00:00:00,Rondônia,13
2001/01/01 00:00:00,Rondônia,5
2002/01/01 00:00:00,Rondônia,10
2003/01/01 00:00:00,Rondônia,21
2004/01/01 00:00:00,Rondônia,9
2005/01/01 00:00:00,Rondônia,38
2006/01/01 00:00:00,Rondônia,7
2007/01/01 00:00:00,Rondônia,4
2008/01/01 00:00:00,Rondônia,1
2009/01/01 00:00:00,Rondônia,6
2010/01/01 00:00:00,Rondônia,41
2011/01/01 00:00:00,Rondônia,54
2012/01/01 00:00:00,Rondônia,22
2013/01/01 00:00:00,Rondônia,9
2014/01/01 00:00:00,Rondônia,28
2015/01/01 00:00:00,Rondônia,13
2016/01/01 00:00:00,Rondônia,44
2017/01/01 00:00:00,Rondônia,31
1998/01/01 00:00:00,Rondônia,26
1999/01/01 00:00:00,Rondônia,10
2000/01/01 00:00:00,Rondônia,54
2001/01/01 00:00:00,Rondônia,31
2002/01/01 00:00:00,Rondônia,141
2003/01/01 00:00:00,Rondônia,74
2004/01/01 00:00:00,Rondônia,151
2005/01/01 00:00:00,Rondônia,153
2006/01/01 00:00:00,Rondônia,40
2007/01/01 00:00:00,Rondônia,71
2008/01/01 00:00:00,Rondônia,11
2009/01/01 00:00:00,Rondônia,13
2010/01/01 00:00:00,Rondônia,44
2011/01/01 00:00:00,Rondônia,130
2012/01/01 00:00:00,Rondônia,32
2013/01/01 00:00:00,Rondônia,22
2014/01/01 00:00:00,Rondônia,92
2015/01/01 00:00:00,Rondônia,119
2016/01/01 00:00:00,Rondônia,170
2017/01/01 00:00:00,Rondônia,192
1998/01/01 00:00:00,Rondônia,365
1999/01/01 00:00:00,Rondônia,135
2000/01/01 00:00:00,Rondônia,117
2001/01/01 00:00:00,Rondônia,74
2002/01/01 00:00:00,Rondônia,539
2003/01/01 00:00:00,Rondônia,516
2004/01/01 00:00:00,Rondônia,1.233
2005/01/01 00:00:00,Rondônia,798
2006/01/01 00:00:00,Rondônia,314
2007/01/01 00:00:00,Rondônia,187
2008/01/01 00:00:00,Rondônia,138
2009/01/01 00:00:00,Rondônia,110
2010/01/01 00:00:00,Rondônia,747
2011/01/01 00:00:00,Rondônia,293
2012/01/01 00:00:00,Rondônia,205
2013/01/01 00:00:00,Rondônia,117
2014/01/01 00:00:00,Rondônia,192
2015/01/01 00:00:00,Rondônia,423
2016/01/01 00:00:00,Rondônia,969
2017/01/01 00:00:00,Rondônia,1.28
1998/01/01 00:00:00,Rondônia,2.254
1999/01/01 00:00:00,Rondônia,1.976
2000/01/01 00:00:00,Rondônia,2.197
2001/01/01 00:00:00,Rondônia,2.132
2002/01/01 00:00:00,Rondônia,3.465
2003/01/01 00:00:00,Rondônia,7.06
2004/01/01 00:00:00,Rondônia,6.893
2005/01/01 00:00:00,Rondônia,6.672
2006/01/01 00:00:00,Rondônia,3.124
2007/01/01 00:00:00,Rondônia,4.786
2008/01/01 00:00:00,Rondônia,1.251
2009/01/01 00:00:00,Rondônia,484
2010/01/01 00:00:00,Rondônia,4.388
2011/01/01 00:00:00,Rondônia,1.161
2012/01/01 00:00:00,Rondônia,2.209
2013/01/01 00:00:00,Rondônia,885
2014/01/01 00:00:00,Rondônia,3.038
2015/01/01 00:00:00,Rondônia,3.762
2016/01/01 00:00:00,Rondônia,3.675
2017/01/01 00:00:00,Rondônia,4.287
1998/01/01 00:00:00,Rondônia,3.753
1999/01/01 00:00:00,Rondônia,3.062
2000/01/01 00:00:00,Rondônia,2.438
2001/01/01 00:00:00,Rondônia,1.927
2002/01/01 00:00:00,Rondônia,7.067
2003/01/01 00:00:00,Rondônia,6.89
2004/01/01 00:00:00,Rondônia,13.05
2005/01/01 00:00:00,Rondônia,13.972
2006/01/01 00:00:00,Rondônia,9.92
2007/01/01 00:00:00,Rondônia,6.832
2008/01/01 00:00:00,Rondônia,3.726
2009/01/01 00:00:00,Rondônia,1.869
2010/01/01 00:00:00,Rondônia,4.893
2011/01/01 00:00:00,Rondônia,1.782
2012/01/01 00:00:00,Rondônia,2.471
2013/01/01 00:00:00,Rondônia,1.776
2014/01/01 00:00:00,Rondônia,2.8
2015/01/01 00:00:00,Rondônia,6.129
2016/01/01 00:00:00,Rondônia,4.208
2017/01/01 00:00:00,Rondônia,5.638
1998/01/01 00:00:00,Rondônia,483
1999/01/01 00:00:00,Rondônia,1.884
2000/01/01 00:00:00,Rondônia,644
2001/01/01 00:00:00,Rondônia,796
2002/01/01 00:00:00,Rondônia,3.554
2003/01/01 00:00:00,Rondônia,4.962
2004/01/01 00:00:00,Rondônia,3.094
2005/01/01 00:00:00,Rondônia,2.559
2006/01/01 00:00:00,Rondônia,1.148
2007/01/01 00:00:00,Rondônia,2.023
2008/01/01 00:00:00,Rondônia,1.482
2009/01/01 00:00:00,Rondônia,1.444
2010/01/01 00:00:00,Rondônia,1.307
2011/01/01 00:00:00,Rondônia,822
2012/01/01 00:00:00,Rondônia,1.229
2013/01/01 00:00:00,Rondônia,555
2014/01/01 00:00:00,Rondônia,1.063
2015/01/01 00:00:00,Rondônia,2.598
2016/01/01 00:00:00,Rondônia,1.844
2017/01/01 00:00:00,Rondônia,2.19
1998/01/01 00:00:00,Rondônia,3
1999/01/01 00:00:00,Rondônia,41
2000/01/01 00:00:00,Rondônia,13
2001/01/01 00:00:00,Rondônia,91
2002/01/01 00:00:00,Rondônia,639
2003/01/01 00:00:00,Rondônia,526
2004/01/01 00:00:00,Rondônia,452
2005/01/01 00:00:00,Rondônia,465
2006/01/01 00:00:00,Rondônia,253
2007/01/01 00:00:00,Rondônia,53
2008/01/01 00:00:00,Rondônia,78
2009/01/01 00:00:00,Rondônia,128
2010/01/01 00:00:00,Rondônia,238
2011/01/01 00:00:00,Rondônia,245
2012/01/01 00:00:00,Rondônia,174
2013/01/01 00:00:00,Rondônia,108
2014/01/01 00:00:00,Rondônia,202
2015/01/01 00:00:00,Rondônia,1.002
2016/01/01 00:00:00,Rondônia,401
2017/01/01 00:00:00,Rondônia,372
1998/01/01 00:00:00,Rondônia,33
1999/01/01 00:00:00,Rondônia,0
2000/01/01 00:00:00,Rondônia,7
2001/01/01 00:00:00,Rondônia,1
2002/01/01 00:00:00,Rondônia,91
2003/01/01 00:00:00,Rondônia,214
2004/01/01 00:00:00,Rondônia,208
2005/01/01 00:00:00,Rondônia,36
2006/01/01 00:00:00,Rondônia,4
2007/01/01 00:00:00,Rondônia,6
2008/01/01 00:00:00,Rondônia,2
2009/01/01 00:00:00,Rondônia,9
2010/01/01 00:00:00,Rondônia,158
2011/01/01 00:00:00,Rondônia,37
2012/01/01 00:00:00,Rondônia,50
2013/01/01 00:00:00,Rondônia,143
2014/01/01 00:00:00,Rondônia,144
2015/01/01 00:00:00,Rondônia,282
2016/01/01 00:00:00,Rondônia,148
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,15
2000/01/01 00:00:00,Roraima,18
2001/01/01 00:00:00,Roraima,101
2002/01/01 00:00:00,Roraima,302
2003/01/01 00:00:00,Roraima,547
2004/01/01 00:00:00,Roraima,355
2005/01/01 00:00:00,Roraima,106
2006/01/01 00:00:00,Roraima,70
2007/01/01 00:00:00,Roraima,194
2008/01/01 00:00:00,Roraima,245
2009/01/01 00:00:00,Roraima,45
2010/01/01 00:00:00,Roraima,351
2011/01/01 00:00:00,Roraima,225
2012/01/01 00:00:00,Roraima,217
2013/01/01 00:00:00,Roraima,397
2014/01/01 00:00:00,Roraima,355
2015/01/01 00:00:00,Roraima,330
2016/01/01 00:00:00,Roraima,1.754
2017/01/01 00:00:00,Roraima,108
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,20
2000/01/01 00:00:00,Roraima,57
2001/01/01 00:00:00,Roraima,646
2002/01/01 00:00:00,Roraima,476
2003/01/01 00:00:00,Roraima,767
2004/01/01 00:00:00,Roraima,259
2005/01/01 00:00:00,Roraima,105
2006/01/01 00:00:00,Roraima,283
2007/01/01 00:00:00,Roraima,796
2008/01/01 00:00:00,Roraima,138
2009/01/01 00:00:00,Roraima,153
2010/01/01 00:00:00,Roraima,470
2011/01/01 00:00:00,Roraima,112
2012/01/01 00:00:00,Roraima,130
2013/01/01 00:00:00,Roraima,62
2014/01/01 00:00:00,Roraima,226
2015/01/01 00:00:00,Roraima,418
2016/01/01 00:00:00,Roraima,171
2017/01/01 00:00:00,Roraima,129
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,98
2000/01/01 00:00:00,Roraima,125
2001/01/01 00:00:00,Roraima,1.108
2002/01/01 00:00:00,Roraima,820
2003/01/01 00:00:00,Roraima,1.131
2004/01/01 00:00:00,Roraima,276
2005/01/01 00:00:00,Roraima,244
2006/01/01 00:00:00,Roraima,385
2007/01/01 00:00:00,Roraima,665
2008/01/01 00:00:00,Roraima,422
2009/01/01 00:00:00,Roraima,176
2010/01/01 00:00:00,Roraima,417
2011/01/01 00:00:00,Roraima,91
2012/01/01 00:00:00,Roraima,99
2013/01/01 00:00:00,Roraima,179
2014/01/01 00:00:00,Roraima,494
2015/01/01 00:00:00,Roraima,163
2016/01/01 00:00:00,Roraima,1.081
2017/01/01 00:00:00,Roraima,216
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,16
2000/01/01 00:00:00,Roraima,0
2001/01/01 00:00:00,Roraima,380
2002/01/01 00:00:00,Roraima,41
2003/01/01 00:00:00,Roraima,268
2004/01/01 00:00:00,Roraima,182
2005/01/01 00:00:00,Roraima,22
2006/01/01 00:00:00,Roraima,201
2007/01/01 00:00:00,Roraima,58
2008/01/01 00:00:00,Roraima,175
2009/01/01 00:00:00,Roraima,115
2010/01/01 00:00:00,Roraima,15
2011/01/01 00:00:00,Roraima,108
2012/01/01 00:00:00,Roraima,25
2013/01/01 00:00:00,Roraima,87
2014/01/01 00:00:00,Roraima,162
2015/01/01 00:00:00,Roraima,278
2016/01/01 00:00:00,Roraima,126
2017/01/01 00:00:00,Roraima,51
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,0
2000/01/01 00:00:00,Roraima,7
2001/01/01 00:00:00,Roraima,9
2002/01/01 00:00:00,Roraima,0
2003/01/01 00:00:00,Roraima,0
2004/01/01 00:00:00,Roraima,2
2005/01/01 00:00:00,Roraima,1
2006/01/01 00:00:00,Roraima,0
2007/01/01 00:00:00,Roraima,0
2008/01/01 00:00:00,Roraima,8
2009/01/01 00:00:00,Roraima,219
2010/01/01 00:00:00,Roraima,3
2011/01/01 00:00:00,Roraima,4
2012/01/01 00:00:00,Roraima,18
2013/01/01 00:00:00,Roraima,4
2014/01/01 00:00:00,Roraima,58
2015/01/01 00:00:00,Roraima,12
2016/01/01 00:00:00,Roraima,22
2017/01/01 00:00:00,Roraima,29
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,3
2000/01/01 00:00:00,Roraima,0
2001/01/01 00:00:00,Roraima,1
2002/01/01 00:00:00,Roraima,0
2003/01/01 00:00:00,Roraima,0
2004/01/01 00:00:00,Roraima,6
2005/01/01 00:00:00,Roraima,5
2006/01/01 00:00:00,Roraima,0
2007/01/01 00:00:00,Roraima,1
2008/01/01 00:00:00,Roraima,0
2009/01/01 00:00:00,Roraima,16
2010/01/01 00:00:00,Roraima,0
2011/01/01 00:00:00,Roraima,6
2012/01/01 00:00:00,Roraima,22
2013/01/01 00:00:00,Roraima,6
2014/01/01 00:00:00,Roraima,4
2015/01/01 00:00:00,Roraima,3
2016/01/01 00:00:00,Roraima,7
2017/01/01 00:00:00,Roraima,4
1998/01/01 00:00:00,Roraima,1
1999/01/01 00:00:00,Roraima,4
2000/01/01 00:00:00,Roraima,0
2001/01/01 00:00:00,Roraima,1
2002/01/01 00:00:00,Roraima,7
2003/01/01 00:00:00,Roraima,0
2004/01/01 00:00:00,Roraima,2
2005/01/01 00:00:00,Roraima,2
2006/01/01 00:00:00,Roraima,0
2007/01/01 00:00:00,Roraima,3
2008/01/01 00:00:00,Roraima,0
2009/01/01 00:00:00,Roraima,18
2010/01/01 00:00:00,Roraima,1
2011/01/01 00:00:00,Roraima,9
2012/01/01 00:00:00,Roraima,2
2013/01/01 00:00:00,Roraima,4
2014/01/01 00:00:00,Roraima,9
2015/01/01 00:00:00,Roraima,5
2016/01/01 00:00:00,Roraima,0
2017/01/01 00:00:00,Roraima,3
1998/01/01 00:00:00,Roraima,0
1999/01/01 00:00:00,Roraima,1
2000/01/01 00:00:00,Roraima,9
2001/01/01 00:00:00,Roraima,4
2002/01/01 00:00:00,Roraima,7
2003/01/01 00:00:00,Roraima,2
2004/01/01 00:00:00,Roraima,18
2005/01/01 00:00:00,Roraima,9
2006/01/01 00:00:00,Roraima,4
2007/01/01 00:00:00,Roraima,2
2008/01/01 00:00:00,Roraima,4
2009/01/01 00:00:00,Roraima,29
2010/01/01 00:00:00,Roraima,3
2011/01/01 00:00:00,Roraima,39
2012/01/01 00:00:00,Roraima,4
2013/01/01 00:00:00,Roraima,3
2014/01/01 00:00:00,Roraima,12
2015/01/01 00:00:00,Roraima,11
2016/01/01 00:00:00,Roraima,11
2017/01/01 00:00:00,Roraima,35
1998/01/01 00:00:00,Roraima,2
1999/01/01 00:00:00,Roraima,3
2000/01/01 00:00:00,Roraima,12
2001/01/01 00:00:00,Roraima,1
2002/01/01 00:00:00,Roraima,48
2003/01/01 00:00:00,Roraima,6
2004/01/01 00:00:00,Roraima,9
2005/01/01 00:00:00,Roraima,72
2006/01/01 00:00:00,Roraima,40
2007/01/01 00:00:00,Roraima,9
2008/01/01 00:00:00,Roraima,17
2009/01/01 00:00:00,Roraima,117
2010/01/01 00:00:00,Roraima,18
2011/01/01 00:00:00,Roraima,53
2012/01/01 00:00:00,Roraima,67
2013/01/01 00:00:00,Roraima,18
2014/01/01 00:00:00,Roraima,67
2015/01/01 00:00:00,Roraima,77
2016/01/01 00:00:00,Roraima,19
2017/01/01 00:00:00,Roraima,43
1998/01/01 00:00:00,Roraima,1
1999/01/01 00:00:00,Roraima,10
2000/01/01 00:00:00,Roraima,25
2001/01/01 00:00:00,Roraima,13
2002/01/01 00:00:00,Roraima,191
2003/01/01 00:00:00,Roraima,14
2004/01/01 00:00:00,Roraima,53
2005/01/01 00:00:00,Roraima,88
2006/01/01 00:00:00,Roraima,135
2007/01/01 00:00:00,Roraima,15
2008/01/01 00:00:00,Roraima,78
2009/01/01 00:00:00,Roraima,197
2010/01/01 00:00:00,Roraima,64
2011/01/01 00:00:00,Roraima,65
2012/01/01 00:00:00,Roraima,152
2013/01/01 00:00:00,Roraima,63
2014/01/01 00:00:00,Roraima,61
2015/01/01 00:00:00,Roraima,181
2016/01/01 00:00:00,Roraima,101
2017/01/01 00:00:00,Roraima,156
1998/01/01 00:00:00,Roraima,1
1999/01/01 00:00:00,Roraima,15
2000/01/01 00:00:00,Roraima,32
2001/01/01 00:00:00,Roraima,76
2002/01/01 00:00:00,Roraima,133
2003/01/01 00:00:00,Roraima,27
2004/01/01 00:00:00,Roraima,135
2005/01/01 00:00:00,Roraima,135
2006/01/01 00:00:00,Roraima,26
